word,length,arousal,valence,dominance,concreteness,imageability,familiarity,aoa,semsize,gender,polysemy,web_corpus_freq,arousal_std,valence_std,dominance_std,concretness_std,imageability_std,familiarity_std,aoa_std,semsize_std,gender_std,Words
shell,5,3.677,5.469,4.281,6.5,6.516,5.393,2.531,1.897,3.423,1,20599318.0,1.692,1.199,1.546,0.572,0.838,1.291,0.749,0.885,0.968,shell
shelter,7,3.829,6.559,5.143,5.206,5.514,5.485,3.486,4.559,3.824,0,9025308.0,1.890,1.612,1.807,1.795,1.442,1.351,1.025,1.310,1.200,shelter
sherry,6,4.71,5.357,4.677,6.333,5.179,3.774,5.345,2.8,3.0,0,2407286.0,2.035,1.109,1.202,0.869,1.489,1.913,1.469,1.137,1.174,sherry
shield,6,5.515,6.265,5.824,5.706,6.294,5.406,3.818,4.5,5.588,0,9374574.0,1.777,1.481,1.886,1.296,1.016,1.497,1.113,1.649,1.191,shield
shine,5,6.286,7.486,6.057,4.571,5.514,6.03,2.829,4.514,2.829,0,5881862.0,1.717,1.079,1.706,1.712,1.461,1.029,1.230,1.402,0.941,shine
shiny,5,5.967,6.455,5.5,4.188,5.258,5.643,2.697,3.212,3.233,0,3192674.0,2.359,1.437,1.335,1.467,1.294,1.172,1.141,1.387,1.055,shiny
ship,4,4.788,5.667,5.758,6.765,6.529,6.161,2.177,5.5,5.0,1,60649546.0,2.384,1.172,1.393,0.489,0.947,1.247,1.175,2.118,1.393,ship
ships,5,4.719,5.636,5.5,6.633,6.63,5.233,2.939,5.606,4.667,0,56365355.0,1.605,0.915,1.458,0.657,0.554,1.606,1.127,1.369,1.300,ships
shirt,5,4.133,5.258,5.6,6.828,6.692,6.435,2.531,3.094,5.133,0,40501964.0,1.910,0.841,1.405,0.378,0.722,0.876,0.829,1.208,0.957,shirt
shit,4,3.371,2.343,5.171,4.971,5.353,6.147,5.057,3.471,5.143,0,14058658.0,2.218,1.567,2.131,1.748,1.939,1.141,1.620,1.538,1.150,shit
shock,5,5.807,3.25,3.667,3.452,3.75,5.607,3.548,5.156,3.828,0,14850388.0,2.206,0.750,1.350,1.214,1.369,1.145,1.187,1.176,0.874,shock
shocking,8,5.75,3.406,4.419,2.576,3.419,6.067,4.212,5.281,3.758,0,2913791.0,2.411,1.538,2.060,1.577,1.774,1.263,1.297,1.305,1.129,shocking
shoe,4,4.265,5.629,5.219,6.765,6.794,6.485,1.8,2.829,3.171,0,16342426.0,2.292,0.929,1.243,0.644,0.719,0.925,1.037,1.055,1.320,shoe
shoes,5,4.212,6.057,5.871,6.613,6.382,6.742,1.735,2.788,2.364,0,80755612.0,2.293,1.218,1.263,0.830,1.112,0.566,0.609,1.122,1.039,shoes
shoot,5,5.029,3.0,6.394,5.118,5.441,5.781,3.412,4.594,5.424,1,12695618.0,2.706,1.723,2.373,1.323,1.355,1.340,1.061,1.247,1.207,shoot
shooting,8,6.029,2.303,5.438,5.818,5.938,5.839,3.824,5.182,5.781,0,14891626.0,2.526,1.446,2.657,1.424,1.391,1.547,1.339,1.424,0.992,shooting
shore,5,4.882,6.324,4.765,5.971,6.324,5.156,3.471,5.353,3.5,0,12568485.0,2.011,1.130,1.395,1.295,0.716,1.563,1.266,1.412,1.399,shore
short,5,3.742,4.323,3.469,3.484,4.774,6.214,2.406,2.194,3.269,0,106755242.0,1.436,0.690,1.500,1.739,1.475,1.013,1.142,1.090,0.763,short
shortage,8,3.371,2.943,3.758,3.529,3.559,5.0,5.0,3.441,4.029,0,3892878.0,1.958,1.013,1.859,1.576,1.439,1.639,1.163,1.882,0.609,shortage
shot,4,5.364,3.152,4.909,5.235,5.206,5.656,3.353,3.529,4.853,1,41614412.0,2.333,1.654,2.021,1.456,1.586,1.189,1.258,1.667,0.879,shot
shotgun,7,5.412,2.6,4.543,6.743,6.765,4.8,4.571,4.559,6.0,0,2225854.0,2.463,1.418,2.655,0.498,0.489,2.135,1.249,1.630,1.042,shotgun
show,4,5.571,6.029,5.857,4.457,4.857,5.853,2.314,5.0,3.5,0,247541986.0,1.825,1.248,1.417,1.317,1.515,1.088,0.887,1.242,1.091,show
shrew,5,3.563,4.424,4.719,5.625,5.438,3.936,4.879,2.636,3.313,0,382770.0,2.164,1.349,1.790,1.576,1.657,1.917,1.493,1.432,1.130,shrew
shrewd,6,4.429,4.294,5.029,2.714,2.912,3.371,5.943,3.088,3.686,0,408929.0,2.074,1.791,1.993,1.578,1.579,1.742,1.094,1.222,0.747,shrewd
shriek,6,5.853,2.818,4.677,4.353,4.382,4.688,4.514,4.971,2.5,0,222723.0,2.636,1.527,2.111,1.829,2.058,2.142,1.592,1.612,1.312,shriek
shrill,6,5.212,4.0,4.333,3.533,3.167,3.688,5.438,3.71,3.161,0,373280.0,2.129,1.541,1.350,1.310,1.572,2.053,1.197,1.570,0.954,shrill
shrimp,6,3.118,4.886,4.97,6.559,6.629,5.118,3.714,1.677,4.061,0,4361942.0,1.843,0.919,1.642,1.090,0.680,1.922,1.002,1.104,0.814,shrimp
shroud,6,3.452,4.258,3.9,4.172,4.167,3.094,5.677,3.71,3.69,0,724966.0,1.811,1.217,1.165,1.877,1.368,1.684,1.280,1.141,0.951,shroud
shrug,5,3.147,3.882,5.353,4.457,5.294,5.853,4.194,2.8,4.194,0,720506.0,1.683,1.157,1.588,1.696,1.544,1.593,1.430,1.348,1.198,shrug
shudder,7,5.333,3.281,3.939,3.813,4.29,5.125,4.594,3.406,3.813,0,552841.0,2.113,1.152,1.969,1.629,1.590,1.691,1.343,1.578,1.102,shudder
shuddering,10,4.529,3.177,3.939,4.294,4.758,5.03,5.059,3.594,3.588,0,129252.0,1.898,1.014,1.496,1.582,1.741,1.605,1.259,1.142,0.911,shuddering
shy,3,4.177,3.886,2.807,2.727,4.353,6.0,2.6,3.0,2.882,0,4248699.0,1.977,1.326,1.446,1.355,1.551,1.326,1.151,1.477,0.718,shy
sick,4,3.727,2.281,3.25,4.636,5.121,6.2,2.324,4.375,4.412,1,15965297.0,2.093,1.152,1.436,1.702,1.552,1.077,1.230,1.341,0.844,sick
sickness,8,3.794,2.371,2.286,4.743,5.229,6.118,2.771,4.886,3.971,0,3323415.0,2.349,1.017,1.110,1.499,1.495,1.132,1.197,1.347,1.159,sickness
sigh,4,3.059,3.688,4.412,4.265,4.706,5.939,3.794,2.882,3.333,0,3173217.0,1.474,1.333,1.629,1.335,1.775,1.099,1.471,1.345,0.841,sigh
signal,6,4.091,5.486,5.265,4.886,4.914,5.758,3.657,3.943,4.212,0,33648212.0,2.137,0.874,1.804,1.753,1.697,1.232,1.170,1.264,0.807,signal
silence,7,3.531,4.909,4.735,3.343,3.727,6.177,2.515,3.971,3.529,0,9096561.0,2.121,1.676,2.279,1.881,2.064,0.923,0.989,1.844,0.915,silence
silent,6,4.057,5.0,4.171,3.394,3.314,6.156,2.657,4.057,3.8,0,12768385.0,2.378,1.219,2.624,1.858,1.982,1.228,1.120,1.804,1.390,silent
silk,4,5.719,6.742,5.469,6.344,6.5,5.742,3.906,2.71,1.969,0,13099161.0,2.050,1.163,2.000,1.107,0.612,1.217,1.128,1.528,0.918,silk
silly,5,5.742,5.188,5.233,2.818,3.344,6.192,2.273,3.867,4.0,0,6833654.0,1.665,1.467,1.874,1.086,1.240,1.001,1.023,1.231,1.095,silly
simmer,6,3.719,5.206,5.286,4.743,4.588,5.529,5.229,2.849,3.6,0,1059011.0,1.875,1.183,1.385,1.679,1.478,1.334,1.311,1.258,1.020,simmer
simple,6,4.29,5.909,5.781,2.719,2.606,6.5,3.226,3.125,4.0,0,85617922.0,1.904,1.505,1.452,1.375,1.391,0.646,0.941,1.053,0.577,simple
sin,3,5.781,2.059,4.625,2.606,3.618,5.455,4.2,5.559,4.735,0,17939608.0,2.328,1.846,2.421,1.536,1.910,1.760,1.635,1.538,1.540,sin
sincere,7,4.543,7.118,5.765,2.647,2.853,5.0,5.206,4.324,2.882,0,2476939.0,2.195,1.078,1.941,1.135,1.517,1.670,1.207,1.470,1.207,sincere
sing,4,6.375,7.25,6.313,5.387,5.758,6.656,2.0,4.633,2.849,0,11114001.0,1.635,1.146,1.570,1.210,1.280,0.643,0.803,1.140,0.957,sing
singer,6,6.0,6.857,5.147,5.529,6.382,6.441,2.686,4.171,2.571,0,12021075.0,2.160,1.199,1.927,1.440,0.841,0.881,1.036,1.230,1.077,singer
singular,8,3.419,4.912,5.588,4.182,3.546,4.594,4.829,2.677,3.879,0,3093829.0,1.719,1.314,1.700,1.850,1.725,1.618,1.000,1.509,0.686,singular
sinister,8,5.212,2.0,4.0,2.636,3.765,5.344,5.471,4.636,4.97,0,1667276.0,2.879,0.970,2.179,1.494,1.733,1.743,1.169,1.666,1.337,sinister
sink,4,2.813,4.636,4.633,6.167,6.333,6.429,2.727,2.939,3.833,1,8120590.0,1.424,1.367,1.538,1.529,0.907,0.728,1.108,1.205,0.969,sink
sins,4,4.424,2.471,4.121,2.853,3.147,5.061,4.177,5.152,4.706,0,4263660.0,2.349,1.289,2.185,1.972,1.801,1.556,1.524,1.861,1.072,sins
sissy,5,3.353,3.471,3.8,2.971,3.871,3.667,4.353,2.879,2.971,0,1410911.0,2.042,1.519,1.687,1.576,1.680,1.870,1.570,1.365,1.361,sissy
sister,6,4.969,6.4,5.257,6.114,6.229,6.516,2.0,4.457,1.471,0,25039506.0,2.069,1.760,1.556,1.008,1.244,0.757,1.171,1.592,0.776,sister
sit,3,3.543,5.343,5.588,5.4,5.886,6.677,1.743,3.371,3.971,0,19797379.0,1.746,1.068,1.957,1.292,1.282,0.674,0.691,1.123,0.736,sit
situation,9,4.559,4.743,4.486,3.771,2.857,5.588,4.629,4.971,4.0,0,42880250.0,1.943,1.024,1.991,1.436,1.268,1.555,1.149,1.082,0.767,situation
skeleton,8,4.394,4.303,5.0,6.636,6.788,5.75,3.273,4.455,4.758,0,3075011.0,2.335,1.467,1.595,0.810,0.477,1.785,1.081,1.539,0.986,skeleton
sketch,6,3.771,5.941,5.412,5.114,5.486,5.4,3.771,3.343,3.514,1,4118317.0,1.658,0.968,1.309,1.508,1.251,1.553,1.149,1.330,0.996,sketch
ski,3,5.0,5.686,5.618,6.118,6.514,5.333,3.588,3.559,4.171,0,28663800.0,2.275,1.214,1.715,0.993,0.732,1.886,0.974,1.630,0.845,ski
skiing,6,5.758,5.879,5.625,5.697,5.97,4.733,3.969,3.688,4.207,0,11337414.0,1.985,1.647,1.615,1.267,1.058,1.879,1.185,1.467,0.663,skiing
skijump,7,5.914,5.771,5.486,6.2,6.529,4.758,5.028,5.389,5.0,0,,2.729,1.017,1.977,1.166,1.007,2.147,1.500,1.551,1.121,skijump
skill,5,5.939,7.455,6.719,3.091,3.419,6.167,3.515,4.758,4.125,0,15835076.0,2.201,1.305,1.908,1.422,1.880,0.778,1.131,1.393,1.192,skill
skilled,7,5.412,7.618,7.206,3.242,3.813,6.167,4.471,4.849,4.25,0,7822819.0,2.074,1.138,1.711,1.518,1.776,1.067,1.169,1.209,1.090,skilled
skin,4,5.774,5.645,5.3,6.484,6.607,6.704,2.419,4.094,3.071,0,54789622.0,1.539,1.094,1.345,0.666,0.673,0.532,1.040,1.508,1.067,skin
skinny,6,5.029,4.829,4.147,4.771,6.091,6.156,3.4,2.242,2.559,0,3345336.0,2.348,1.594,1.927,1.709,1.311,1.253,1.224,1.457,1.090,skinny
skirt,5,5.061,5.909,5.515,6.879,6.688,6.484,2.303,2.969,1.618,1,9981485.0,2.029,1.164,1.743,0.409,0.950,1.132,1.058,1.237,0.940,skirt
skis,4,4.633,5.719,5.182,6.182,6.364,4.794,3.758,3.061,4.091,0,2164527.0,2.137,1.179,1.898,1.113,1.202,1.922,1.498,1.254,0.933,skis
skull,5,5.0,4.552,5.188,6.8,6.724,5.667,3.781,3.355,4.808,0,4457991.0,1.785,1.567,1.285,0.542,0.518,1.333,1.243,1.357,1.001,skull
skunk,5,4.177,3.727,4.727,6.324,6.147,4.909,3.853,2.765,4.969,0,937406.0,2.640,2.206,1.638,1.230,1.167,1.960,1.849,1.214,0.810,skunk
sky,3,5.606,6.882,4.265,5.257,6.788,6.531,1.618,6.343,3.294,0,27281333.0,2.449,1.623,2.266,1.887,0.537,0.866,0.768,1.286,1.072,sky
skyline,7,5.03,6.394,5.0,5.743,6.118,5.364,5.118,5.771,4.063,0,2662797.0,2.380,1.324,1.749,1.499,1.078,1.322,1.367,1.375,0.966,skyline
skyscraper,10,4.571,5.057,5.229,6.5,6.6,5.765,4.657,6.171,4.971,0,631816.0,2.309,1.689,2.368,0.814,1.101,1.496,1.013,1.444,1.248,skyscraper
slab,4,2.548,4.323,5.182,5.688,5.333,4.656,4.061,3.531,4.75,0,2091074.0,1.562,1.089,1.678,1.550,1.795,1.796,1.516,1.854,0.829,slab
slack,5,3.206,3.514,4.941,3.559,3.471,4.879,4.657,3.618,4.5,0,1954286.0,1.641,1.381,1.349,1.648,1.851,1.552,1.264,1.058,0.883,slack
slap,4,5.471,2.529,5.188,5.697,5.912,6.065,3.057,4.182,3.182,0,2007220.0,2.428,1.007,2.555,1.167,1.147,1.105,1.194,1.527,1.466,slap
slash,5,5.235,3.0,4.939,4.152,4.727,4.5,4.727,4.125,4.943,0,2935535.0,2.365,1.515,2.282,1.617,1.503,1.904,1.309,1.386,1.068,slash
slaughter,9,5.656,1.438,5.0,5.281,5.242,5.313,5.258,5.29,5.849,0,2905481.0,2.605,0.747,2.817,1.328,1.558,1.704,1.367,1.570,0.989,slaughter
slaughterhouse,14,5.6,2.114,4.314,6.286,5.618,3.697,5.429,5.514,5.714,0,339139.0,2.498,1.190,2.649,1.058,1.553,2.096,1.249,1.538,1.030,slaughterhouse
slave,5,5.092,1.554,2.27,5.048,5.563,4.368,4.09,4.152,4.185,0,10692715.0,2.641,0.878,2.169,1.568,1.379,1.860,1.047,1.708,1.239,slave
sleek,5,5.588,6.484,5.909,2.849,3.606,4.107,5.324,3.424,2.719,0,2734565.0,1.629,1.267,1.288,1.158,1.369,1.698,1.206,1.045,1.352,sleek
sleep,5,5.273,7.758,5.485,4.75,5.936,6.844,1.677,4.273,3.677,0,29491537.0,2.810,1.303,2.664,1.521,1.523,0.441,0.830,1.523,1.344,sleep
sleepy,6,2.697,4.121,3.353,3.382,4.529,6.758,1.824,3.559,3.471,0,2303460.0,1.660,1.430,1.643,1.572,1.649,0.429,0.785,1.594,0.882,sleepy
slide,5,4.697,5.441,5.088,5.657,5.286,5.25,2.5,4.061,3.912,0,22339084.0,1.850,1.193,1.821,1.286,1.560,1.658,1.219,1.229,0.919,slide
slight,6,3.25,4.849,4.125,3.324,3.118,5.303,4.206,2.469,3.594,1,7664301.0,1.479,0.925,1.023,1.470,1.922,1.660,1.207,1.346,0.785,slight
slime,5,4.194,3.061,4.25,5.419,5.667,3.967,3.406,2.656,4.613,0,869502.0,2.348,1.254,1.090,1.101,1.271,1.494,1.142,1.019,0.830,slime
slimy,5,4.057,2.853,4.371,4.686,5.829,4.647,2.771,2.971,5.029,0,346686.0,2.177,0.845,1.758,1.347,1.082,1.954,1.071,1.248,0.910,slimy
slip,4,4.657,3.514,3.943,4.971,4.829,5.177,2.714,3.457,3.177,1,12886015.0,1.835,1.131,1.756,1.521,1.363,1.271,1.209,1.203,1.014,slip
slippers,8,3.559,5.788,4.909,6.323,6.294,6.03,2.706,2.824,3.242,0,2329284.0,1.834,1.552,1.676,1.118,1.201,1.359,1.249,1.382,1.102,slippers
slippery,8,4.697,3.6,3.97,3.765,5.257,5.177,2.886,3.412,3.765,0,1775430.0,2.022,1.224,1.834,1.516,1.556,1.653,1.304,1.263,0.689,slippery
slope,5,3.6,5.139,4.147,5.735,6.265,5.406,3.914,4.735,4.194,0,6469975.0,1.945,1.032,2.130,1.335,0.816,1.869,1.402,1.400,0.967,slope
slow,4,2.636,3.467,3.469,3.387,3.875,6.323,2.182,2.576,3.767,0,26870240.0,1.453,0.991,1.541,1.600,2.147,1.147,0.716,1.102,1.174,slow
slug,4,2.677,3.719,4.567,6.786,6.69,5.069,3.094,1.613,4.594,1,1662960.0,2.191,1.179,1.944,0.558,0.649,1.660,1.100,0.939,0.701,slug
sluggish,8,2.061,2.576,4.303,3.182,3.667,4.258,5.353,3.273,4.939,0,805640.0,1.496,0.889,2.037,1.623,1.682,1.565,0.997,1.081,1.071,sluggish
slum,4,4.065,2.25,3.688,4.875,5.387,3.903,5.613,5.032,4.656,0,617168.0,2.422,1.031,2.053,1.635,1.452,1.784,1.127,1.513,0.888,slum
slump,5,2.424,3.294,4.636,3.912,4.364,3.971,4.912,3.182,4.879,0,878659.0,1.303,1.125,1.534,1.560,1.772,1.902,1.197,1.217,0.913,slump
slush,5,3.294,4.029,4.636,5.294,5.147,4.546,3.588,3.088,3.677,0,389608.0,1.775,1.014,0.979,1.072,1.438,1.437,1.115,1.245,0.865,slush
small,5,3.424,4.886,3.914,3.714,5.171,6.697,1.629,1.886,3.029,0,208371878.0,1.826,0.979,2.222,1.860,1.732,0.674,0.865,1.115,0.878,small
smallpox,8,4.118,2.265,3.412,5.529,4.912,4.375,5.265,3.471,4.265,0,1058795.0,2.471,1.461,1.881,1.576,1.821,2.043,1.357,1.835,1.009,smallpox
smart,5,6.5,7.8,7.091,2.829,4.0,6.333,3.0,4.971,3.735,1,36636558.0,1.819,1.116,1.781,1.748,1.799,0.910,1.306,1.382,0.917,smart
smash,5,5.969,2.875,5.938,4.469,5.303,5.552,2.879,4.419,5.5,0,3192001.0,2.543,1.053,2.076,1.601,1.446,1.354,1.225,1.661,1.173,smash
smear,5,3.636,4.118,5.0,4.818,5.324,4.188,5.029,2.857,3.5,0,1289528.0,2.101,1.078,1.531,1.242,1.640,1.424,1.341,1.150,1.399,smear
smell,5,4.441,4.265,3.97,4.303,3.206,6.0,2.057,3.8,4.588,0,6642666.0,2.440,1.596,1.403,1.930,1.906,1.073,1.068,1.618,1.216,smell
smelly,6,3.571,2.353,4.455,4.029,4.618,5.31,1.97,3.563,5.088,0,796103.0,2.004,1.185,1.777,1.562,1.698,1.621,0.937,1.413,1.147,smelly
smile,5,7.156,8.303,6.839,5.844,6.576,6.8,1.788,4.613,2.75,0,13893537.0,1.679,0.870,1.394,1.417,0.740,0.476,0.686,1.474,1.199,smile
smiling,7,6.824,8.265,6.353,5.143,6.371,6.4,2.171,4.686,2.714,0,3931929.0,1.932,0.949,2.113,1.775,0.831,0.869,0.810,1.347,0.973,smiling
smoke,5,5.212,3.333,4.438,5.394,6.032,6.231,3.152,4.152,4.613,0,16567733.0,2.027,1.589,1.919,1.496,1.031,1.280,1.104,1.306,0.868,smoke
smoker,6,4.188,2.514,3.514,5.697,6.118,5.581,3.657,3.941,4.758,0,1918369.0,2.698,1.381,2.310,1.381,1.157,1.774,1.170,1.552,1.102,smoker
smooth,6,5.485,6.939,5.4,3.97,5.758,6.125,3.059,3.606,2.455,0,18633567.0,1.828,1.071,1.989,1.992,1.393,1.111,1.474,1.127,1.076,smooth
snack,5,5.029,6.177,5.441,6.118,6.147,6.387,2.118,2.424,4.206,0,3847152.0,1.933,1.200,1.459,0.867,0.912,0.605,0.832,1.156,1.106,snack
snail,5,2.531,4.645,4.9,6.704,6.815,5.125,2.355,1.71,4.464,0,1580640.0,1.346,0.969,1.300,0.656,0.388,1.641,0.785,1.022,1.052,snail
snake,5,4.909,3.657,5.257,6.714,6.657,5.647,2.529,3.091,5.2,0,7606395.0,2.366,1.620,2.047,0.700,0.630,1.473,0.947,1.621,1.064,snake
snaked,6,4.188,3.406,4.355,3.419,3.515,3.182,5.156,3.375,4.533,0,70230.0,1.793,1.195,1.733,1.476,1.351,1.749,1.460,0.893,0.884,snaked
snap,4,5.323,4.065,5.531,4.097,3.688,4.714,3.094,2.781,4.179,0,7978122.0,1.711,0.982,1.541,1.445,1.356,1.578,1.331,1.023,0.889,snap
snapped,7,5.0,3.382,4.364,4.182,3.939,5.063,3.853,3.939,3.97,0,1417653.0,1.847,1.213,1.755,1.678,1.556,1.456,1.191,1.413,1.087,snapped
snatch,6,5.548,3.226,4.968,3.188,3.774,3.643,3.484,3.419,3.793,0,2256983.0,2.138,1.263,1.892,1.074,1.385,1.630,1.542,0.943,1.214,snatch
snob,4,4.303,2.853,5.182,3.313,4.382,4.815,4.912,3.849,3.563,0,363501.0,1.714,1.263,1.678,1.590,1.572,1.541,1.067,1.306,1.413,snob
snort,5,4.455,3.886,5.029,4.743,4.486,4.912,4.057,3.314,4.735,0,1522943.0,2.311,1.304,1.444,1.401,1.519,1.738,1.264,1.115,1.093,snort
snow,4,6.629,6.029,4.912,6.514,6.771,6.088,2.0,4.429,3.343,0,35358852.0,2.231,1.485,1.946,0.874,0.539,1.172,0.894,1.644,1.094,snow
snowman,7,5.824,6.743,6.206,6.371,6.743,5.143,2.229,4.086,5.086,0,1391103.0,2.135,1.338,1.605,1.098,0.691,1.791,1.149,1.519,1.556,snowman
snuggle,7,6.394,8.0,5.242,4.849,5.485,6.0,3.485,4.121,2.182,0,389398.0,2.159,0.921,2.031,1.635,1.395,1.225,1.598,1.591,0.833,snuggle
soak,4,4.0,4.559,4.853,4.714,5.118,5.4,3.177,3.514,3.6,0,1700767.0,2.255,1.701,1.629,1.426,1.345,1.418,0.954,1.381,0.991,soak
soar,4,5.942,6.939,6.612,3.688,4.54,4.81,4.623,5.167,3.58,0,1729736.0,2.365,1.791,1.727,1.391,1.789,1.680,1.217,1.610,1.469,soar
sob,3,4.156,2.706,3.371,4.353,5.714,4.971,3.257,3.314,2.697,0,797503.0,2.399,1.340,1.569,1.678,1.426,1.790,1.250,1.469,0.870,sob
sober,5,4.303,6.299,6.508,3.809,4.5,6.206,5.687,3.849,4.294,0,1672710.0,1.842,1.372,1.993,1.700,1.811,1.057,1.295,1.317,1.164,sober
sobriety,8,4.448,5.714,4.724,3.143,2.464,3.625,6.313,4.448,3.607,0,464118.0,2.027,1.359,2.148,1.505,1.322,1.980,1.014,1.302,1.175,sobriety
social,6,5.844,6.781,6.194,2.727,3.4,6.482,4.581,5.219,3.448,0,139566375.0,1.938,1.408,2.039,1.188,1.405,0.687,1.158,1.243,0.894,social
socialist,9,4.742,5.29,5.188,3.233,3.367,4.677,6.645,4.733,3.903,0,4217721.0,2.314,1.971,2.083,1.745,1.835,1.711,0.542,1.389,1.088,socialist
society,7,4.853,5.909,4.424,3.515,3.971,6.548,4.971,6.281,3.647,0,111199035.0,2.353,1.832,2.413,2.047,1.963,0.664,1.071,1.231,1.082,society
sock,4,2.853,5.429,5.563,6.5,6.647,6.156,1.829,2.206,4.5,1,3748769.0,2.102,0.904,1.478,0.916,0.904,1.502,0.609,1.183,1.289,sock
sofa,4,3.265,5.941,5.588,6.647,6.647,6.375,2.794,4.0,3.727,0,6581358.0,2.146,0.968,1.458,0.800,0.936,0.893,0.994,1.894,1.108,sofa
soft,4,5.029,6.941,5.029,4.857,4.794,6.324,1.743,3.371,2.4,0,39440877.0,2.444,0.968,1.963,1.312,1.568,0.962,0.648,1.532,0.869,soft
softly,6,4.727,6.485,4.882,3.177,3.559,5.967,2.529,2.529,2.182,0,2360826.0,2.192,1.019,1.811,1.361,1.538,1.140,1.091,1.218,1.140,softly
soil,4,2.606,5.294,5.235,6.5,6.382,5.167,2.882,3.657,4.471,1,23949346.0,1.455,1.318,1.535,0.814,0.805,1.529,1.323,2.110,0.947,soil
solar,5,5.281,6.581,4.697,4.438,3.968,4.786,5.125,5.968,4.0,0,20423792.0,2.154,1.363,1.867,1.657,1.534,1.473,1.023,1.282,0.655,solar
soldier,7,5.313,4.813,4.161,6.375,6.719,5.444,3.061,4.281,6.364,0,10032017.0,2.555,2.098,2.438,1.166,0.672,1.853,1.347,1.790,0.771,soldier
sole,4,3.324,5.286,5.294,5.412,5.257,4.581,4.371,3.0,4.152,1,13401764.0,1.727,1.136,1.383,1.768,1.730,1.519,1.197,1.242,0.892,sole
solemn,6,2.906,3.75,3.5,2.548,3.25,4.3,5.452,3.625,4.519,0,1101329.0,1.665,1.500,1.561,1.073,1.521,1.676,1.187,1.364,0.918,solemn
solid,5,3.824,5.629,5.853,5.559,5.029,5.727,3.629,4.257,4.886,0,37426444.0,1.806,0.929,1.683,1.479,1.748,1.162,1.149,1.295,1.063,solid
solution,8,4.879,7.394,6.706,3.121,3.125,5.906,4.429,4.97,3.618,1,74000589.0,1.903,1.179,1.506,1.754,1.763,1.331,1.202,1.314,0.687,solution
son,3,4.229,6.857,5.886,6.029,5.857,6.2,2.229,3.818,6.412,0,58094311.0,2.587,1.376,2.081,1.715,1.496,1.348,0.959,1.898,0.844,son
sonar,5,3.679,5.393,5.233,4.643,3.778,3.0,6.2,4.065,4.533,0,1341822.0,1.891,1.047,1.283,1.420,1.853,1.809,0.980,1.390,0.921,sonar
song,4,6.265,7.206,5.706,4.788,4.906,6.667,2.088,4.029,2.758,0,65832126.0,1.820,1.278,1.637,1.754,1.809,0.586,0.742,1.505,1.129,song
sonic,5,5.567,5.357,5.567,3.258,2.933,3.414,4.968,4.345,4.885,0,7298920.0,1.783,1.043,1.499,1.244,1.652,1.791,1.470,1.560,1.086,sonic
sonnet,6,4.516,6.061,5.0,4.656,3.939,3.697,6.091,3.5,3.125,0,1081841.0,2.123,1.347,1.348,1.670,1.858,2.153,1.026,1.369,1.192,sonnet
soothe,6,4.677,7.588,5.571,3.057,3.677,5.029,4.029,3.743,2.286,0,675582.0,2.632,0.878,2.018,1.264,1.675,1.636,1.404,1.203,0.943,soothe
soothing,8,4.771,7.629,4.571,3.229,3.543,5.257,4.429,3.853,2.177,0,1817294.0,2.392,1.017,2.182,1.416,1.556,1.360,1.271,1.088,1.124,soothing
sore,4,5.212,2.849,3.546,3.576,3.879,6.065,2.485,4.188,3.879,0,3330335.0,2.520,1.559,1.597,1.415,1.572,1.294,1.459,1.550,0.977,sore
sorrow,6,3.657,2.061,3.6,2.765,3.6,4.788,5.057,4.457,3.314,0,2722640.0,2.495,1.043,2.114,1.554,1.727,1.871,1.094,1.696,1.115,sorrow
soul,4,5.939,7.088,5.394,2.088,2.912,5.25,4.171,4.485,2.882,0,33173763.0,2.201,1.597,2.088,1.721,1.946,1.768,1.464,1.777,1.051,soul
soup,4,3.875,5.788,5.824,6.188,6.294,6.375,2.441,2.697,3.333,0,10543301.0,2.355,1.148,1.424,1.424,0.986,0.820,0.976,1.243,1.064,soup
sour,4,3.5,3.471,4.543,3.971,4.257,5.531,2.971,3.324,4.029,0,3757799.0,2.018,1.266,1.627,1.797,1.810,1.541,1.183,1.322,0.822,sour
source,6,3.686,5.639,5.429,3.629,3.257,5.281,4.806,4.057,4.333,0,179963886.0,1.909,1.109,1.536,1.605,1.778,1.841,1.350,1.473,1.054,source
sovereign,9,4.133,5.2,5.467,4.1,4.517,3.182,5.938,5.172,4.393,0,3790205.0,1.928,1.327,2.187,1.868,2.078,2.022,1.345,1.391,1.345,sovereign
sow,3,3.242,5.273,5.419,4.636,4.774,4.219,4.382,3.182,3.188,0,1282086.0,1.538,1.262,1.622,1.888,1.601,1.691,1.495,1.403,1.158,sow
soya,4,3.353,5.206,4.818,5.235,5.03,4.455,5.743,2.647,3.333,0,528530.0,1.908,0.719,1.527,1.716,2.037,1.519,1.179,1.258,0.910,soya
spa,3,5.333,7.063,5.807,5.871,6.2,5.0,4.758,4.031,2.0,0,31714574.0,2.704,1.321,1.874,1.263,0.792,1.884,1.181,1.262,0.970,spa
space,5,4.686,5.794,4.457,3.647,4.543,6.031,3.086,6.059,4.758,1,121505269.0,2.201,1.278,2.272,2.261,2.260,1.262,1.156,1.626,1.016,space
spaceship,9,6.273,5.941,5.382,6.029,6.455,5.515,2.882,5.765,5.485,0,641284.0,1.927,1.514,1.749,1.524,0.924,1.844,1.182,1.664,1.131,spaceship
